gene	leading_edge_dataset_count	max_same_pathway_dataset_count	leading_edge_datasets	pathway_count	resistance_direction	example_pathways	crispr_effect	crispr_p	crispr_fdr	crispr_direction
STX4	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.2387324477139873	0.3834504302829591	0.8677493107683467	nonsignificant_tolerance_direction
STXBP6	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SECRETION;go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.3882904539412131	0.2441902349655764	0.8121550190740409	nonsignificant_tolerance_direction
SULT1A1	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS	0.0309558406423358	0.899053117714814	0.9863663971804556	nonsignificant_tolerance_direction
SV2B	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SECRETION;go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	0.8510839421432088	0.0268109779897593	0.622195649665495	nonsignificant_tolerance_direction
SYDE2	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.8338303005328154	0.0195322492586763	0.6009826181172715	nonsignificant_tolerance_direction
SYNCRIP	1	1	gse111151	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS;hallmark:HALLMARK_G2M_CHECKPOINT	-1.7275353891230507	0.0002872480766746	0.1371825002178894	nonsignificant_sensitising_direction
SYNE4	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM;go_bp:GOBP_TISSUE_MORPHOGENESIS	0.0918215016131789	0.7773269933650422	0.9652724782959884	nonsignificant_tolerance_direction
SYT5	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SECRETION;go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-0.1006663633903226	0.7647777499679913	0.9626226255714871	nonsignificant_sensitising_direction
SYT7	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS;go_bp:GOBP_TISSUE_REMODELING	-0.1983356320613873	0.5740452565249072	0.925042228162412	nonsignificant_sensitising_direction
SYT9	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_SECRETION;go_bp:GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	-0.2475544541280143	0.5478202266901395	0.9192420917953242	nonsignificant_sensitising_direction
TAP1	1	1	gse111151	2	consistently_up_in_resistance_pathways	hallmark:HALLMARK_P53_PATHWAY;hallmark:HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.0611124354803962	0.8180035726979079	0.9752768959848142	nonsignificant_sensitising_direction
TBC1D1	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.3561654951574464	0.2598991712318202	0.8171444178481578	nonsignificant_tolerance_direction
TBC1D22B	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.1629582117278625	0.691304394533485	0.948857834277784	nonsignificant_tolerance_direction
TBC1D3	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	-0.0561528575477581	0.8268713436357699	0.9771139199486226	nonsignificant_sensitising_direction
TBC1D3F	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	-0.8447693823065316	0.011354649961708	0.5604854734328387	nonsignificant_sensitising_direction
TBC1D3H	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	-0.493223523015418	0.1431679312939342	0.7825284668120245	nonsignificant_sensitising_direction
TBC1D3I	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY				not_tested
TBC1D9	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.0106840703199591	0.9692033560760758	0.997639896547052	nonsignificant_tolerance_direction
TBCE	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	0.1589391689004626	0.6739144950602146	0.946186579599031	nonsignificant_tolerance_direction
TBK1	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.3483605291085938	0.3679880317441238	0.8616992629355004	nonsignificant_tolerance_direction
TBP	1	1	gse111151	2	consistently_down_in_resistance_pathways	reactome:REACTOME_ESR_MEDIATED_SIGNALING;reactome:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.5824300103184301	0.2698811939324538	0.8203069484935683	nonsignificant_sensitising_direction
TBX6	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_MESODERM_DEVELOPMENT;go_bp:GOBP_MESODERM_MORPHOGENESIS	0.6005581275941747	0.1541345984432068	0.7893096654426276	nonsignificant_tolerance_direction
TEN1	1	1	gse111151	2	consistently_down_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION;reactome:REACTOME_CHROMOSOME_MAINTENANCE	-0.0212104950996856	0.9333428932214524	0.993350564889933	nonsignificant_sensitising_direction
TERF2	1	1	gse111151	2	consistently_down_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION;reactome:REACTOME_CHROMOSOME_MAINTENANCE	0.6112871616340008	0.2934373147905106	0.8331897655984449	nonsignificant_tolerance_direction
TEX264	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;reactome:REACTOME_HEMOSTASIS	-0.5910142541145813	0.206527649574875	0.8004255812190784	nonsignificant_sensitising_direction
TFDP1	1	1	gse118713	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_G2M_CHECKPOINT;reactome:REACTOME_CELL_CYCLE_MITOTIC	0.4442202523803447	0.2518486216589717	0.8135517396910669	nonsignificant_tolerance_direction
TGFA	1	1	gse111151	2	consistently_down_in_resistance_pathways	reactome:REACTOME_ESR_MEDIATED_SIGNALING;reactome:REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	-0.3494285458198103	0.3188252556091053	0.8440858568440535	nonsignificant_sensitising_direction
THSD1	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_MATRIX_ADHESION;go_bp:GOBP_CELL_SUBSTRATE_ADHESION	0.176242996360628	0.5860962485858953	0.9272373183060056	nonsignificant_tolerance_direction
THTPA	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	-0.5350576122818786	0.1027536192125419	0.7587390845797637	nonsignificant_sensitising_direction
TIGAR	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.5845479449483246	0.1889990744290693	0.7956932679350437	nonsignificant_tolerance_direction
TIMP2	1	1	gse240112	2	consistently_up_in_resistance_pathways	reactome:REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX;reactome:REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.6706746281874132	0.0825149294678193	0.7345212943260727	nonsignificant_sensitising_direction
TLR1	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN;hallmark:HALLMARK_INFLAMMATORY_RESPONSE	-0.354476633397268	0.2779780229296806	0.8233273564053956	nonsignificant_sensitising_direction
TMEM132E	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT;go_bp:GOBP_SENSORY_SYSTEM_DEVELOPMENT	-0.2159343021107993	0.436356118460916	0.8871718998654791	nonsignificant_sensitising_direction
TMEM135	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT;go_bp:GOBP_SENSORY_SYSTEM_DEVELOPMENT	0.1219380774536826	0.7474239307240941	0.961051577067726	nonsignificant_tolerance_direction
TNFRSF14	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.470866638046802	0.0674466203398761	0.7125703266236094	nonsignificant_tolerance_direction
TNS4	1	1	gse118713	2	consistently_up_in_resistance_pathways	reactome:REACTOME_MET_PROMOTES_CELL_MOTILITY;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.3761337205752957	0.2074158942047954	0.8008691592774182	nonsignificant_sensitising_direction
TOLLIP	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_RESPONSE_TO_INTERLEUKIN_1	-0.4865070470561479	0.1983176565528438	0.7974991412428396	nonsignificant_sensitising_direction
TOP2B	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	-0.0063288394979146	0.9785906203925138	0.9987131255949594	nonsignificant_sensitising_direction
TPK1	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;go_bp:GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	0.1451956268135648	0.6736967058317999	0.946164748265364	nonsignificant_tolerance_direction
TRA2B	1	1	gse111151	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_E2F_TARGETS;hallmark:HALLMARK_G2M_CHECKPOINT	0.1339107817926415	0.6253650063825579	0.9369684483863532	nonsignificant_tolerance_direction
TRAF7	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_NOTCH_SIGNALING_PATHWAY;go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.4360278138462021	0.1989006783451563	0.7974991412428396	nonsignificant_tolerance_direction
TRDN	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CIRCULATORY_SYSTEM_PROCESS;go_bp:GOBP_REGULATION_OF_SYSTEM_PROCESS	-0.1527961142295266	0.5545765774635332	0.9206074189477907	nonsignificant_sensitising_direction
TRIM13	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.2130627534308029	0.6279280846716556	0.937870165172396	nonsignificant_sensitising_direction
TRIM33	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS;hallmark:HALLMARK_TGF_BETA_SIGNALING	-0.5882188127860584	0.299152781952233	0.8366477794638284	nonsignificant_sensitising_direction
TSPAN7	1	1	gse111151	2	consistently_up_in_resistance_pathways	hallmark:HALLMARK_KRAS_SIGNALING_UP;reactome:REACTOME_HEMOSTASIS	0.0552282252745186	0.8502994799837221	0.9814999712548704	nonsignificant_tolerance_direction
TTC39B	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_ALCOHOL_METABOLIC_PROCESS;hallmark:HALLMARK_IL2_STAT5_SIGNALING	0.4183324796892718	0.2340626719550503	0.8112847973312435	nonsignificant_tolerance_direction
TTC39C	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_EMBRYONIC_ORGAN_DEVELOPMENT;go_bp:GOBP_SENSORY_ORGAN_DEVELOPMENT	0.2304683326381535	0.4970595952073041	0.9007312512025376	nonsignificant_tolerance_direction
TTC9	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_BONE_DEVELOPMENT;go_bp:GOBP_SKELETAL_SYSTEM_DEVELOPMENT	-0.0363555939465012	0.918526279761725	0.9902809554152792	nonsignificant_sensitising_direction
TUBB2B	1	1	gse240112	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;reactome:REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	-0.1762986538549782	0.6009287480375469	0.929894035946639	nonsignificant_sensitising_direction
UBE2I	1	1	gse118713	2	consistently_down_in_resistance_pathways	reactome:REACTOME_CELL_CYCLE_MITOTIC;reactome:REACTOME_M_PHASE	0.0140744877299496	0.9663526440010712	0.9974116242487912	nonsignificant_tolerance_direction
UBE2K	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS;go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	-0.0320425617612887	0.9056192439838258	0.9875249260442552	nonsignificant_sensitising_direction
UBE2V1	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.3109250010107045	0.4588558226005759	0.8902909710308066	nonsignificant_tolerance_direction
UCP1	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID;go_bp:GOBP_FAT_CELL_DIFFERENTIATION	-0.2202704526944234	0.457889444104181	0.8900272203661492	nonsignificant_sensitising_direction
UNC119	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION;go_bp:GOBP_REGULATION_OF_KINASE_ACTIVITY	-0.2807606968368876	0.3035238506701007	0.8393569308112855	nonsignificant_sensitising_direction
USF3	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION;go_bp:GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION				not_tested
USP33	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_AXON_DEVELOPMENT;go_bp:GOBP_NEURON_PROJECTION_GUIDANCE	0.0585076153207806	0.8476200064364467	0.9813622393907986	nonsignificant_tolerance_direction
VEZF1	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;hallmark:HALLMARK_HEME_METABOLISM	-1.602445388833546	2.497000741678817e-05	0.0372575660229722	sensitising_KO
VGF	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_HORMONE_LEVELS;reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.3436803049639803	0.3711809497531886	0.8632419872334017	nonsignificant_sensitising_direction
VIPAS39	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	0.3175182471765954	0.2037455789959508	0.7999611810621501	nonsignificant_tolerance_direction
VRK2	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1;go_bp:GOBP_RESPONSE_TO_INTERLEUKIN_1	0.143673953161362	0.6258528988481472	0.9374166011068552	nonsignificant_tolerance_direction
VWA1	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION;reactome:REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.7414538464698168	0.0291314950829161	0.627455155691706	nonsignificant_tolerance_direction
WDR45	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_COMPONENT_DISASSEMBLY;go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.1749523180252872	0.4836436307142123	0.896778519076188	nonsignificant_tolerance_direction
WFS1	1	1	gse118713	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	-0.385590599700194	0.2446015472742197	0.8121550190740409	nonsignificant_sensitising_direction
XBP1	1	1	gse118713	2	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY;hallmark:HALLMARK_ESTROGEN_RESPONSE_LATE	0.1943401251892664	0.5326756029911772	0.9139901865013332	nonsignificant_tolerance_direction
ZBTB7B	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION;go_bp:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	1.211361379318598	0.0142405971691483	0.5803263798458549	nonsignificant_tolerance_direction
ZC3H15	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY;go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	-0.4121698189813934	0.326662917471681	0.8472075266367395	nonsignificant_sensitising_direction
ZDHHC15	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.3199833423819358	0.2711963881321764	0.8203069484935683	nonsignificant_sensitising_direction
ZDHHC2	1	1	gse111151	2	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY;go_bp:GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.7175373006839063	0.0224696162856909	0.6017506707556782	nonsignificant_tolerance_direction
ZIC2	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY;go_bp:GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	-0.1827053196445804	0.5233830905331838	0.9102501072883658	nonsignificant_sensitising_direction
ZMYND8	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS;go_bp:GOBP_SYNAPSE_ORGANIZATION	-0.2282739861979186	0.607610998928728	0.9321630741173884	nonsignificant_sensitising_direction
ZNF354C	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_BLOOD_VESSEL_MORPHOGENESIS;go_bp:GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	0.3977486218946282	0.2560826813261619	0.8153712795208955	nonsignificant_tolerance_direction
ZNF358	1	1	gse240112	2	consistently_up_in_resistance_pathways	go_bp:GOBP_EMBRYONIC_MORPHOGENESIS;go_bp:GOBP_NEURAL_TUBE_DEVELOPMENT	0.3990152897241739	0.1207659636431466	0.7650029722003825	nonsignificant_tolerance_direction
ZNF8	1	1	gse118713	2	consistently_up_in_resistance_pathways	go_bp:GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY;go_bp:GOBP_RESPONSE_TO_BMP	-0.4833858821150816	0.1672680887597837	0.7909727675032434	nonsignificant_sensitising_direction
A1BG	1	1	gse111151	1	consistently_up_in_resistance_pathways	reactome:REACTOME_HEMOSTASIS	-0.5286214156984119	0.1860683545319649	0.7933731032718212	nonsignificant_sensitising_direction
ABAT	1	1	gse118713	1	consistently_down_in_resistance_pathways	hallmark:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.3296309439691667	0.4061007037460354	0.8801661878337933	nonsignificant_tolerance_direction
ABCB10	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_MYELOID_CELL_DIFFERENTIATION	0.100986610839584	0.6576141206666803	0.9418867228279458	nonsignificant_tolerance_direction
ABCB6	1	1	gse111151	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_HEME_METABOLISM	-0.1838111608033585	0.5915576820047502	0.9282689994597828	nonsignificant_sensitising_direction
ABHD17C	1	1	gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_SYNAPSE_ORGANIZATION	0.5014211889393714	0.1292573533018269	0.772483066023796	nonsignificant_tolerance_direction
ABR	1	1	gse240112	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	0.0812488342786013	0.7904755670774943	0.9674645550999408	nonsignificant_tolerance_direction
ACAA1	1	1	gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	0.1146959731234273	0.7243265662846435	0.9562388943965676	nonsignificant_tolerance_direction
ACTL8	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION	0.3224714214301798	0.1557977496472254	0.7893096654426276	nonsignificant_tolerance_direction
ACTN4	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_MUSCLE_CELL_DIFFERENTIATION	-0.1725809991344373	0.6304050358938279	0.9383083729205878	nonsignificant_sensitising_direction
ACTR3	1	1	gse118713	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	0.5635189953471009	0.3475086416216621	0.8527230919186876	nonsignificant_tolerance_direction
ACTR5	1	1	gse111151	1	consistently_down_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.1373634381875836	0.6556070666600932	0.9414464251979072	nonsignificant_tolerance_direction
ADAM15	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	0.3476157308340006	0.1979990086371368	0.7974991412428396	nonsignificant_tolerance_direction
ADAMTS17	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	0.3262748419468675	0.2204165728261457	0.8014286065646663	nonsignificant_tolerance_direction
ADAP1	1	1	gse240112	1	consistently_up_in_resistance_pathways	reactome:REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.2658310686867162	0.5535840513833488	0.9205536790953024	nonsignificant_sensitising_direction
ADCY2	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID	0.4416980814103723	0.1505665192317788	0.7878534403246928	nonsignificant_tolerance_direction
ADCY3	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_CELLULAR_RESPONSE_TO_LIPID	0.200439416254107	0.5316693165558712	0.9136198198886744	nonsignificant_tolerance_direction
ADGRB2	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	-0.2137415315591511	0.4881952713894698	0.8983760397109845	nonsignificant_sensitising_direction
ADGRL2	1	1	gse240112	1	consistently_up_in_resistance_pathways	hallmark:HALLMARK_UV_RESPONSE_DN	0.2320483568931299	0.4318551892032118	0.8863522552419206	nonsignificant_tolerance_direction
ADO	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_RESPONSE_TO_OXYGEN_LEVELS	0.0999949120178351	0.7552571558593728	0.9617244567841584	nonsignificant_tolerance_direction
AIFM2	1	1	gse111151	1	consistently_up_in_resistance_pathways	go_bp:GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	-0.1724495995753576	0.6360633835942163	0.9391078151512754	nonsignificant_sensitising_direction
