gene	resistance_datasets_testable	resistance_up_count	resistance_down_count	resistance_fdr05_count	resistance_nominal_p05_count	resistance_top10pct_count	resistance_top20pct_count	resistance_median_percentile	resistance_direction_consensus
AC064836.3	1	1	0	0	0	0	0	0.1732783415640093	all_up
RN7SL147P	1	0	1	0	0	0	0	0.1732700789444423	all_down
AC007308.7	1	0	1	0	0	0	0	0.1732330158259516	all_down
HNRNPL	3	0	3	0	0	0	0	0.1731972789115646	all_down
SNORD11B	1	1	0	0	0	0	0	0.1731588895889699	all_up
TAS2R13	1	1	0	0	0	0	0	0.1730847633519884	all_up
VPS26BP1	1	0	1	0	0	0	0	0.1730106371150068	all_down
RP11-579D7.2	1	1	0	0	0	0	0	0.1728994477595344	all_up
AP002336.1	1	0	1	0	0	0	0	0.1727899278233027	all_down
RP11-175P13.2	1	0	1	0	0	0	0	0.1727882584040621	all_down
GABRG3-AS1	1	0	1	0	0	0	0	0.1727511952855713	all_down
AC099522.2	1	1	0	0	0	0	0	0.1727356596298909	all_up
HADHAP1	1	1	0	0	0	0	0	0.1727141321670805	all_up
RP11-807G9.2	1	0	1	0	0	0	0	0.1726400059300989	all_down
SNORD25	1	0	1	0	0	0	0	0.1726029428116081	all_down
SLC27A1	3	3	0	0	0	0	0	0.172517006802721	all_up
RP11-524H19.2	1	0	1	0	0	0	0	0.172454690337645	all_down
RP11-497H16.5	1	1	0	0	0	0	0	0.1723809523809524	all_up
CTC-447K7.1	1	1	0	0	0	0	0	0.1723805641006633	all_up
AC083862.6	1	0	1	0	0	0	0	0.1722693747451911	all_down
RAC3	3	0	3	0	0	0	0	0.1722472458891843	all_down
CTC-336P14.1	1	1	0	0	0	0	0	0.1722323116267002	all_up
RPL13AP7	1	1	0	0	0	0	0	0.1721211222712279	all_up
RPS28P7	2	2	0	0	0	0	0	0.1720868426685748	all_up
AC010887.1	1	0	1	0	0	0	0	0.172084059152737	all_down
AC113404.1	1	1	0	0	0	0	0	0.1720469960342463	all_up
CTD-3074O7.12	1	0	1	0	0	0	0	0.1720408163265305	all_down
RP11-345P4.10	2	2	0	0	0	0	0	0.1720173770557109	all_up
RP11-455J20.3	1	0	1	0	0	0	0	0.1719358066787739	all_down
RP11-45A17.2	1	0	1	0	0	0	0	0.1718616804417924	all_down
HNRNPA1P35	1	0	1	0	0	0	0	0.1718246173233015	all_down
LINC02631	1	1	0	0	0	0	0	0.1717588321484777	all_up
UBE2D4	3	3	0	0	0	0	0	0.17175049108632	all_up
IL1B	1	1	0	0	0	0	0	0.1717134279678291	all_up
PP14571	2	0	2	0	0	0	0	0.17168380772864344	all_down
RP11-269G24.8	1	0	1	0	0	0	0	0.1716763648493384	all_down
SKP1P1	2	0	2	0	0	0	0	0.17166977669092912	all_down
ARR3	1	1	0	0	0	0	0	0.1716393017308476	all_up
NNAT	1	1	0	0	0	0	0	0.1716022386123568	all_up
RP11-627G23.1	1	1	0	0	0	0	0	0.171565175493866	all_up
AC073046.25	2	0	2	0	0	0	0	0.17154236150558955	all_down
LINC02256	1	0	1	0	0	0	0	0.1715417593748304	all_down
AC011737.2	2	0	2	0	0	0	0	0.1715180196091631	all_down
RP11-480G7.2	1	1	0	0	0	0	0	0.1714169230199028	all_up
USP27X-AS1	2	2	0	0	0	0	0	0.17139165444891466	all_up
SPON1-AS1	1	0	1	0	0	0	0	0.1713789547945948	all_down
RP11-44F14.7	1	1	0	0	0	0	0	0.1713427967829213	all_up
AL445250.1	1	0	1	0	0	0	0	0.171324686601183	all_down
AL591506.1	1	0	1	0	0	0	0	0.1712704184077712	all_down
SHANK3	3	3	0	0	0	0	0	0.1712161502143593	all_up
RP11-347C18.1	1	1	0	0	0	0	0	0.1711945443089582	all_up
RPL26P3	1	1	0	0	0	0	0	0.1711204180719765	all_up
SERPINA5	1	0	1	0	0	0	0	0.1710833549534858	all_down
RP11-164P12.3	1	1	0	0	0	0	0	0.1710462918349949	all_up
RP3-382I10.3	1	1	0	0	0	0	0	0.1709721655980134	all_up
AC002117.1	2	2	0	0	0	0	0	0.17096534800125157	all_up
STPG4	1	0	1	0	0	0	0	0.1709448092473001	all_down
RP11-255B23.1	1	1	0	0	0	0	0	0.1709351024795226	all_up
RP11-1143G9.2	1	1	0	0	0	0	0	0.1708843537414965	all_up
AC005726.1	1	1	0	0	0	0	0	0.1708362728604764	all_up
HMGB1	3	0	3	0	0	0	0	0.1708163265306123	all_down
AC007191.4	2	2	0	0	0	0	0	0.17078868551237994	all_up
CTD-2267D19.3	2	0	2	0	0	0	0	0.17077952058478035	all_down
AC114730.8	1	0	1	0	0	0	0	0.1707497868870686	all_down
KB-1254G8.1	1	1	0	0	0	0	0	0.1706385975315962	all_up
RP1-169K13.3	1	0	1	0	0	0	0	0.1706015344131055	all_down
OR8B5P	1	1	0	0	0	0	0	0.1705644712946147	all_up
RP11-720N19.1	1	0	1	0	0	0	0	0.1705274081761238	all_down
RP11-598P20.3	1	1	0	0	0	0	0	0.1704903450576331	all_up
AC010733.5	1	0	1	0	0	0	0	0.1704532819391423	all_down
MTSS1	3	3	0	0	0	0	0	0.1704162188206516	all_up
RP11-547D13.1	1	0	1	0	0	0	0	0.1703791557021607	all_down
LINC00602	1	1	0	0	0	0	0	0.1703420925836699	all_up
RN7SKP74	1	1	0	0	0	0	0	0.1702679663466884	all_up
PYROXD1	3	3	0	0	0	0	0	0.1702393227329461	all_up
RP3-508I15.9	1	1	0	0	0	0	0	0.1702309032281976	all_up
SUMO1P3	2	0	2	0	0	0	0	0.1701309626552522	all_down
AC090469.1	1	1	0	0	0	0	0	0.1700765181527107	all_up
RP11-436M15.3	1	1	0	0	0	0	0	0.1700085245172529	all_up
HNRNPCP2	2	0	2	0	0	0	0	0.1699944468354778	all_down
PKDREJ	1	0	1	0	0	0	0	0.1699343982802713	all_down
AL441883.1	1	0	1	0	0	0	0	0.1699137135724752	all_down
RNU6-373P	1	1	0	0	0	0	0	0.1698973351617805	all_up
AC137630.1	1	0	1	0	0	0	0	0.1698051771856514	all_down
DUTP7	1	0	1	0	0	0	0	0.1697861458063081	all_down
AC010883.1	1	1	0	0	0	0	0	0.1697509089922396	all_up
RP11-989F5.1	1	1	0	0	0	0	0	0.1697490826878173	all_up
AL133259.1	1	0	1	0	0	0	0	0.1696966407988278	all_down
RN7SKP97	1	1	0	0	0	0	0	0.1696749564508357	all_up
RP11-725P16.2	1	1	0	0	0	0	0	0.169637893332345	all_up
AC012409.2	1	0	1	0	0	0	0	0.1695881044120041	all_down
PDZD2	2	0	2	0	0	0	0	0.16957878482880945	all_down
AC092718.1	1	1	0	0	0	0	0	0.1695637670953633	all_up
RP11-536K7.3	1	1	0	0	0	0	0	0.1694896408583818	all_up
AC137723.1	1	0	1	0	0	0	0	0.1694155146214002	all_down
AC100830.5	1	1	0	0	0	0	0	0.1693043252659278	all_up
OXSR1	3	3	0	0	0	0	0	0.169251700680272	all_up
PPP2R5C	3	3	0	0	0	0	0	0.1691539588647094	all_up
RP11-90P5.1	1	1	0	0	0	0	0	0.1690819465549831	all_up
AURKAPS1	1	0	1	0	0	0	0	0.1689707571995107	all_down
RP11-646I6.6	1	0	1	0	0	0	0	0.1688225047255476	all_down
ENDOV	3	0	3	0	0	0	0	0.1687854416070567	all_down
AC002398.9	2	2	0	0	0	0	0	0.1687028589279379	all_up
RP11-330H6.6	1	0	1	0	0	0	0	0.1686371891330936	all_down
SH3GL1P1	1	0	1	0	0	0	0	0.1685259997776212	all_down
RP3-522J7.7	1	1	0	0	0	0	0	0.1684889366591304	all_up
MIR3911	1	0	1	0	0	0	0	0.1683673469387755	all_down
RP11-267J23.4	1	1	0	0	0	0	0	0.1683036210666765	all_up
RPL17P17	1	1	0	0	0	0	0	0.1682665579481858	all_up
RPRD1A	3	0	3	0	0	0	0	0.168231399576708	all_down
RAPGEF6	3	0	3	0	0	0	0	0.1682312925170067	all_down
RP11-401P9.4	1	1	0	0	0	0	0	0.1681924317112041	all_up
AC130324.3	1	1	0	0	0	0	0	0.1681228631898844	all_up
RP1-149A16.3	1	0	1	0	0	0	0	0.1680812423557318	all_down
AC022893.1	1	1	0	0	0	0	0	0.167905790416237	all_up
AL590431.1	1	0	1	0	0	0	0	0.167858863644787	all_down
PROB1	1	1	0	0	0	0	0	0.1677847374078055	all_up
PELO	3	3	0	0	0	0	0	0.1676735480523331	all_up
RP11-81H14.2	1	0	1	0	0	0	0	0.1675994218153516	all_down
RP11-213G2.3	1	1	0	0	0	0	0	0.1675623586968607	all_up
IRF3	3	3	0	0	1	0	0	0.1675252955783699	all_up
HMGCR	3	3	0	0	0	0	0	0.1674141062228975	all_up
LINC01347	2	0	2	0	0	0	0	0.16740680957902593	all_down
RP11-173A16.2	1	1	0	0	0	0	0	0.1673770431044068	all_up
GOLGA8A	3	3	0	0	0	0	0	0.1673088402887067	all_up
RCN2	3	3	0	0	0	0	0	0.1671428571428571	all_up
RNY1P12	1	0	1	0	0	0	0	0.1670805381564805	all_down
RP11-439H8.4	1	1	0	0	0	0	0	0.1669322856825172	all_up
CTD-2278I10.6	1	1	0	0	0	0	0	0.166821096327045	all_up
CCR2	1	0	1	0	0	0	0	0.16675072304597305	all_down
RP11-774O3.3	1	1	0	0	0	0	0	0.1667469700900633	all_up
RP4-616B8.6	1	0	1	0	0	0	0	0.1665987176161002	all_down
RP11-223P11.2	1	0	1	0	0	0	0	0.1665616544976094	all_down
C6orf120	3	0	3	0	0	0	0	0.1665306122448979	all_down
RP11-394A14.2	1	0	1	0	0	0	0	0.1665245913791186	all_down
RP11-413H22.2	1	1	0	0	0	0	0	0.1664875282606278	all_up
NIBAN3	1	1	0	0	0	0	0	0.1664405491941173	all_up
CTC-542B22.2	1	1	0	0	0	0	0	0.1663022126681739	all_up
RP11-1415C14.3	2	0	2	0	0	0	0	0.16624798453535072	all_down
OR52E6	1	1	0	0	0	0	0	0.1662280864311923	all_up
JTB	3	3	0	0	0	0	0	0.1661904761904762	all_up
ZNF542P	1	1	0	0	0	0	0	0.1660427708387384	all_up
TMPOP2	1	1	0	0	0	0	0	0.165931581483266	all_up
AC068657.2	1	1	0	0	0	0	0	0.1658945183647752	all_up
SELENOK	1	1	0	0	0	0	0	0.165843599066587	all_up
bP-2189O9.2	1	1	0	0	0	0	0	0.1657833290093028	all_up
AL121936.1	1	1	0	0	0	0	0	0.1656807944863515	all_up
CTD-3032J10.4	1	1	0	0	0	0	0	0.1656721396538304	all_up
PHF21A	3	0	3	0	1	0	0	0.1656462585034013	all_down
WSB1	3	3	0	0	0	0	0	0.1656350765353397	all_up
ATPSCKMT	1	0	1	0	0	0	0	0.1656265262929397	all_down
snoZ6	1	1	0	0	0	0	0	0.1655980134168488	all_up
OR8B1P	1	1	0	0	0	0	0	0.1655609502983581	all_up
NCMAP-DT	1	0	1	0	0	0	0	0.165517989906116	all_down
AC007041.2	1	0	1	0	0	0	0	0.1654497609428857	all_down
AC019097.7	1	0	1	0	0	0	0	0.1653756347059041	all_down
AP001615.9	1	1	0	0	0	0	0	0.1653015084689225	all_up
RP11-165J3.6	1	0	1	0	0	0	0	0.1652644453504318	all_down
AZIN2	2	0	2	0	0	0	0	0.16512395567593754	all_down
ACTG1P4	1	1	0	0	0	0	0	0.1651161928764686	all_up
CDC42P6	1	0	1	0	0	0	0	0.1650791297579777	all_down
MRPS18A	3	3	0	0	0	0	0	0.1649753079719976	all_up
RP11-1348G14.1	1	0	1	0	0	0	0	0.1649679404025055	all_down
FAM193A	3	3	0	0	0	0	0	0.1648938141655238	all_up
AL032819.1	1	0	1	0	0	0	0	0.1648667715851739	all_down
AF131216.3	1	1	0	0	0	0	0	0.1648125033917621	all_up
AC005281.2	1	0	1	0	0	0	0	0.1647826248100515	all_down
SMAD1-AS2	1	0	1	0	0	0	0	0.1647455616915607	all_down
AC017074.2	1	1	0	0	0	0	0	0.1646714354545791	all_up
RP4-620E11.4	1	0	1	0	0	0	0	0.1646343723360883	all_down
RP11-522N14.2	1	0	1	0	0	0	0	0.1645602460991068	all_down
OR2AO1P	1	1	0	0	0	0	0	0.1644861198621252	all_up
AC093157.1	1	0	1	0	0	0	0	0.1644326260378792	all_down
RP11-213G21.2	1	1	0	0	0	0	0	0.1644119936251435	all_up
ZNF439	1	1	0	0	0	0	0	0.164337867388162	all_up
PVRL3-AS1	1	0	1	0	0	0	0	0.1643008042696712	all_down
DAD1	3	3	0	0	0	0	0	0.1642857142857142	all_up
CTD-2262B20.1	1	0	1	0	0	0	0	0.1642637411511804	all_down
SUSD1	3	3	0	0	0	0	0	0.1642266780326896	all_up
SLC20A2	3	3	0	0	0	0	0	0.1641612850708199	all_up
RP11-102M11.2	1	1	0	0	0	0	0	0.1641154886772172	all_up
ZCWPW2	2	2	0	0	0	0	0	0.1639699213534785	all_up
RP13-216E22.4	1	0	1	0	0	0	0	0.1636707312553278	all_down
HPF1	1	0	1	0	0	0	0	0.1635643349432897	all_down
GPR1-AS	1	0	1	0	0	0	0	0.1635595418998554	all_down
RP11-245C17.2	1	0	1	0	0	0	0	0.1634854156628739	all_down
MAGEC2	1	1	0	0	0	0	0	0.163448352544383	all_up
POMK	3	3	0	0	0	0	0	0.1633001000704199	all_up
RP11-131K5.2	1	1	0	0	0	0	0	0.1632630369519291	all_up
LUNAR1	1	1	0	0	0	0	0	0.1632387257828187	all_up
RCOR1	3	0	3	0	0	0	0	0.1631518475964567	all_down
HMGB1P3	1	0	1	0	0	0	0	0.1630777213594751	all_down
CTD-2659N19.2	1	0	1	0	0	0	0	0.1630406582409843	all_down
ELOB	1	1	0	0	0	0	0	0.1629673848157594	all_up
BCLAF1	3	3	0	0	0	0	0	0.1629131166223476	all_up
AC090617.10	1	1	0	0	0	0	0	0.1628045802355239	all_up
RP11-690I21.1	1	1	0	0	0	0	0	0.1627812164115488	all_up
RP11-166P13.4	1	0	1	0	0	0	0	0.1626329639375857	all_down
APOBEC3B-AS1	1	0	1	0	0	0	0	0.1625959008190949	all_down
LINC02595	1	1	0	0	0	0	0	0.1625875074618765	all_up
ANKRD35	1	1	0	0	0	0	0	0.1625588377006041	all_up
SLC6A4	1	0	1	0	0	0	0	0.1625217745821133	all_down
RP11-1348G14.5	1	1	0	0	0	0	0	0.1624847114636225	all_up
AL139424.3	1	0	1	0	0	0	0	0.1624247028816411	all_down
RP11-207C16.4	1	1	0	0	0	0	0	0.1624105852266409	all_up
AC007557.3	1	1	0	0	0	0	0	0.1623364589896594	all_up
MACC1-AS1	1	1	0	0	0	0	0	0.1622623327526777	all_up
TGM3	1	1	0	0	0	0	0	0.162225269634187	all_up
AL355999.1	1	1	0	0	0	0	0	0.1621533619145818	all_up
C19orf54	3	0	3	0	0	0	0	0.1621140802787146	all_down
AC004490.1	1	0	1	0	0	0	0	0.1620028909232422	all_down
RP11-38L15.8	1	1	0	0	0	0	0	0.1619658278047514	all_up
LINC02803	1	1	0	0	0	0	0	0.1619362891409345	all_up
RP11-326C3.16	1	1	0	0	0	0	0	0.1619287646862607	all_up
AC097460.1	1	0	1	0	0	0	0	0.1618820209475227	all_down
CACNA1C-AS4	1	1	0	0	0	0	0	0.1618175753307883	all_up
RP11-45M22.5	1	0	1	0	0	0	0	0.1617434490938067	all_down
AL513165.1	1	0	1	0	0	0	0	0.1617192163672871	all_down
ATP6V0A2	3	0	3	0	0	0	0	0.1616693228568252	all_down
KIAA0907	2	2	0	0	0	0	0	0.16166391718838674	all_up
AC006252.1	1	1	0	0	0	0	0	0.1616106799804634	all_up
U47924.29	1	1	0	0	0	0	0	0.1615581335013528	all_up
RP11-24N18.1	1	1	0	0	0	0	0	0.161521070382862	all_up
CLCN3	3	3	0	0	0	0	0	0.1615021435936398	all_up
PROZ	1	1	0	0	0	0	0	0.1614840072643711	all_up
RP11-449J21.3	1	0	1	0	0	0	0	0.1614098810273896	all_down
LINC01030	1	1	0	0	0	0	0	0.1613728179088989	all_up
RNU7-124P	1	1	0	0	0	0	0	0.161335754790408	all_up
AC007256.5	1	1	0	0	0	0	0	0.1612616285534265	all_up
PABPC1P4	1	1	0	0	0	0	0	0.1611875023164448	all_up
ZNRD1	3	3	0	0	0	0	0	0.1611765344331687	all_up
RP5-908M14.5	1	1	0	0	0	0	0	0.161156462585034	all_up
CFHR4	1	1	0	0	0	0	0	0.1611504391979541	all_up
CCDC38	2	0	2	0	0	0	0	0.16106129019915516	all_down
RP11-526K21.2	1	0	1	0	0	0	0	0.1610392498424817	all_down
RP11-404E16.1	1	0	1	0	0	0	0	0.1610021867239909	all_down
RP11-996F15.4	1	1	0	0	0	0	0	0.1609651236055002	all_up
TENT4B	1	1	0	0	0	0	0	0.1608509252726976	all_up
SRPK2P	1	1	0	0	0	0	0	0.1608168711315369	all_up
BX284613.2	1	0	1	0	0	0	0	0.1607966570792858	all_down
LYST-AS1	1	1	0	0	0	0	0	0.1607798080130462	all_up
RP11-229E13.4	2	2	0	0	0	0	0	0.1607553980415041	all_up
AC012309.5	1	1	0	0	0	0	0	0.1606802721088435	all_up
RP11-567I13.1	1	1	0	0	0	0	0	0.1606686186575738	all_up
AC130324.1	1	1	0	0	0	0	0	0.1605795843056384	all_up
AC004837.5	1	0	1	0	0	0	0	0.1604833030651199	all_down
AF129075.3	1	0	1	0	0	0	0	0.1604710479188148	all_down
RPS3AP44	1	0	1	0	0	0	0	0.1604091768281382	all_down
RP11-384J4.2	1	0	1	0	0	0	0	0.160297987472666	all_down
TFAM	3	0	3	0	0	0	0	0.1602609243541751	all_down
GLUD1P3	1	0	1	0	0	0	0	0.1601867981171936	all_down
PCDHB4	2	0	2	0	0	0	0	0.1601530406499341	all_down
RP4-612B15.2	1	1	0	0	0	0	0	0.1601497349987027	all_up
AC034139.1	1	1	0	0	0	0	0	0.1601454387583437	all_up
RP11-530N7.3	1	0	1	0	0	0	0	0.160112671880212	all_down
AC112907.1	1	0	1	0	0	0	0	0.1600911705649319	all_down
FLJ22447	1	1	0	0	0	0	0	0.1600385456432304	all_up
LRRIQ4	1	1	0	0	0	0	0	0.1600014825247396	all_up
MTND5P26	1	0	1	0	0	0	0	0.159927356287758	all_down
DCTN1-AS1	1	1	0	0	0	0	0	0.1598902931692672	all_up
AC137579.1	1	0	1	0	0	0	0	0.1598198295978726	all_down
AC004951.6	1	1	0	0	0	0	0	0.1598161669322857	all_up
AC002059.10	1	0	1	0	0	0	0	0.1597959183673469	all_down
AL358944.1	1	0	1	0	0	0	0	0.159711293211049	all_down
DLL3	1	0	1	0	0	0	0	0.1596308513398316	all_down
ZNF526	3	0	3	0	0	0	0	0.1595937882213409	all_down
CHKB-AS1	2	0	2	0	0	0	0	0.15958506578199266	all_down
RP11-573M3.2	1	1	0	0	0	0	0	0.1595567251028501	all_up
CCDC144B	1	0	1	0	0	0	0	0.1594455357473777	all_down
NID2	1	1	0	0	0	0	0	0.159408472628887	all_up
RP11-815I9.4	2	0	2	0	0	0	0	0.15937582304705725	all_down
RP11-430C7.4	1	1	0	0	0	0	0	0.1593714095103962	all_up
AC134312.4	1	0	1	0	0	0	0	0.1593314158571661	all_down
RP11-1084J3.3	1	1	0	0	0	0	0	0.1592972832734146	all_up
CTC-558O2.2	1	0	1	0	0	0	0	0.1592602201549238	all_down
HSPB6	1	1	0	0	0	0	0	0.159223157036433	all_up
HNRNPA1P29	1	1	0	0	0	0	0	0.1591860939179422	all_up
ARIH2OS	2	2	0	0	0	0	0	0.15917848498663215	all_up
SNORA36B	1	1	0	0	0	0	0	0.1591119676809607	all_up
DRC1	1	1	0	0	0	0	0	0.1590600748901068	all_up
AC005224.2	1	0	1	0	0	0	0	0.1590378414439791	all_down
AC117481.1	1	0	1	0	0	0	0	0.159005806696695	all_down
HCK	1	0	1	0	0	0	0	0.1589637152069974	all_down
CTD-2196E14.6	2	0	2	0	0	0	0	0.15893295407930041	all_down
ELOA-AS1	1	0	1	0	0	0	0	0.1588972703098713	all_down
RP11-77K12.8	1	1	0	0	0	0	0	0.1588895889700159	all_up
MIR618	1	0	1	0	0	0	0	0.1587783996145435	all_down
AC005332.4	1	1	0	0	0	0	0	0.1587344657296359	all_up
RP11-977G19.14	1	1	0	0	0	0	0	0.158704273377562	all_up
RP11-462L8.1	1	1	0	0	0	0	0	0.1585930840220896	all_up
RP11-697M17.2	1	1	0	0	0	0	0	0.1585560209035988	all_up
RP11-277I20.2	1	0	1	0	0	0	0	0.158518957785108	all_down
CCDC108	1	1	0	0	0	0	0	0.1584818946666172	all_up
AC074032.1	1	1	0	0	0	0	0	0.1584631247625766	all_up
AC005609.16	1	0	1	0	0	0	0	0.1584448315481265	all_down
FAM153C	1	0	1	0	0	0	0	0.1583336421926541	all_down
OSCAR	1	1	0	0	0	0	0	0.158300320182341	all_up
AC091153.4	1	0	1	0	0	0	0	0.1582595159556725	all_down
RP11-95P2.3	2	0	2	0	0	0	0	0.15795217697916414	all_down
AC018730.1	1	0	1	0	0	0	0	0.1579204428284581	all_down
MRPS10	3	0	3	0	0	0	0	0.1574441273488751	all_down
CWC15	3	3	0	0	0	0	0	0.1574149659863946	all_up
RP11-616K22.2	1	1	0	0	0	0	0	0.1573700011118936	all_up
GGNBP1	1	0	1	0	0	0	0	0.1572958748749119	all_down
ZNF263	3	0	3	0	0	0	0	0.1572692245075161	all_down
QRICH1	3	3	0	0	0	0	0	0.1572217486379303	all_up
RP11-667K14.4	1	0	1	0	0	0	0	0.1571846855194396	all_down
OR56B1	1	1	0	0	0	0	0	0.1571476224009488	all_up
RPL7P54	1	0	1	0	0	0	0	0.1571105592824579	all_down
WI2-89927D4.1	1	1	0	0	0	0	0	0.1570734961639672	all_up
RP11-27G14.4	1	1	0	0	0	0	0	0.1569993699269857	all_up
TMEM249	1	0	1	0	0	0	0	0.1569436153470451	all_down
RP11-734B5.2	1	0	1	0	0	0	0	0.156925243690004	all_down
AP000866.6	1	0	1	0	0	0	0	0.1568893471536332	all_down
RP11-98I9.4	2	0	2	0	0	0	0	0.1568299939967833	all_down
RP11-385F5.4	1	1	0	0	0	0	0	0.1567028649790594	all_up
CASTOR3	1	0	1	0	0	0	0	0.1566722743799858	all_down
SMYD3-IT1	1	1	0	0	0	0	0	0.1566658018605685	all_up
AC024619.3	1	0	1	0	0	0	0	0.1565637379931622	all_down
RP11-540B6.6	2	2	0	0	0	0	0	0.15653344366544655	all_up
CH507-254M2.1	1	0	1	0	0	0	0	0.1564625850340135	all_down
RP1-127D3.4	1	1	0	0	0	0	0	0.156406360031133	all_up
AC022098.4	1	0	1	0	0	0	0	0.1563466652195148	all_down
RP11-637C24.5	1	0	1	0	0	0	0	0.1562951706756606	all_down
PARPBP	3	0	3	0	0	0	0	0.1562923970261029	all_down
ZNF876P	2	2	0	0	0	0	0	0.1561616741133279	all_up
AC009502.4	1	1	0	0	0	0	0	0.1561469182016974	all_up
AC139769.2	1	1	0	0	0	0	0	0.1560753242524556	all_up
CAP2P1	1	0	1	0	0	0	0	0.1560727919647159	all_down
TPM3	3	0	3	0	0	0	0	0.1560544217687074	all_down
RP11-334A14.2	1	1	0	0	0	0	0	0.156035728846225	all_up
ARHGAP19-SLIT1	1	1	0	0	0	0	0	0.1559986657277343	all_up
RP11-815J21.2	1	0	1	0	0	0	0	0.1559245394907528	all_down
AC007365.3	1	1	0	0	0	0	0	0.1558874763722619	all_up
AC010999.2	1	1	0	0	0	0	0	0.1558582514788082	all_up
AF127936.7	1	1	0	0	0	0	0	0.1558133501352804	all_up
RP11-843P14.2	1	0	1	0	0	0	0	0.1557762870167895	all_down
C17orf50	1	1	0	0	0	0	0	0.1557497150919845	all_up
AL138994.1	1	1	0	0	0	0	0	0.155702160779808	all_up
ERICH6B	1	1	0	0	0	0	0	0.1555909714243356	all_up
AC092295.4	1	1	0	0	0	0	0	0.1555539083058448	all_up
RP11-33N14.3	1	1	0	0	0	0	0	0.1555168451873541	all_up
AC006461.2	1	1	0	0	0	0	0	0.1554797820688632	all_up
IPMK	3	0	3	0	0	0	0	0.1553698377381016	all_down
RP11-201O14.2	1	1	0	0	0	0	0	0.1553685927133908	all_up
TMEM101	3	0	3	0	0	0	0	0.1552944664764093	all_down
RP11-438L7.3	1	1	0	0	0	0	0	0.1552203402394277	all_up
CTD-2600H12.2	1	0	1	0	0	0	0	0.1551832771209369	all_down
UBOX5	3	3	0	0	0	0	0	0.1551462140024462	all_up
AOX2P	1	1	0	0	0	0	0	0.1551091508839553	all_up
RP4-796I17.5	1	1	0	0	0	0	0	0.1550720877654645	all_up
AC092120.3	1	0	1	0	0	0	0	0.1550442285776306	all_down
RP11-349F21.4	1	0	1	0	0	0	0	0.1550350246469738	all_down
RP11-464D20.2	1	0	1	0	0	0	0	0.154997961528483	all_down
RN7SL314P	1	0	1	0	0	0	0	0.1549608984099921	all_down
LSM3P2	1	0	1	0	0	0	0	0.1548867721730106	all_down
KIAA0196	2	0	2	0	0	0	0	0.15488179638632066	all_down
TUG1_3	1	1	0	0	0	0	0	0.1547014565805566	all_up
RP11-506H20.2	1	0	1	0	0	0	0	0.1546643934620659	all_down
RP11-345P4.7	1	0	1	0	0	0	0	0.1546273303435751	all_down
AP003783.1	1	1	0	0	0	0	0	0.1546100830303359	all_up
CTD-2525I3.5	1	0	1	0	0	0	0	0.1545902672250843	all_down
EIF2S3L	1	0	1	0	0	0	0	0.1545532041065935	all_down
HNRNPA1P59	1	1	0	0	0	0	0	0.1544790778696119	all_up
WEE2	1	0	1	0	0	0	0	0.1544420147511211	all_down
XXbac-BPG252P9.9	1	1	0	0	0	0	0	0.1544049516326303	all_up
CDCA2	3	0	3	0	0	0	0	0.1543930102566885	all_down
RP11-730G20.1	1	1	0	0	0	0	0	0.1543678885141396	all_up
AL121672.2	1	1	0	0	0	0	0	0.1543387420632767	all_up
FLJ30679	1	1	0	0	0	0	0	0.1543308253956488	all_up
RP11-18B3.2	1	0	1	0	0	0	0	0.1542937622771579	all_down
AC007780.1	1	0	1	0	0	0	0	0.1542844738698648	all_down
DCUN1D5	3	3	0	0	1	0	0	0.154230205676453	all_up
CCNJP2	1	0	1	0	0	0	0	0.1542196360401764	all_down
NDUFA9P1	1	0	1	0	0	0	0	0.1541455098031948	all_down
GPR87	3	0	3	0	0	0	0	0.1540674010962175	all_down
TARDBP	2	0	2	0	0	0	0	0.15406315562530432	all_down
CDRT15P1	1	1	0	0	0	0	0	0.1540343204477224	all_up
RP13-514E23.2	1	1	0	0	0	0	0	0.1539601942107409	all_up
RP11-5O23.2	1	1	0	0	0	0	0	0.1539231310922501	all_up
AC116337.3	1	1	0	0	0	0	0	0.1538503283225701	all_up
PARPG1	1	1	0	0	0	0	0	0.1538095238095238	all_up
HIST1H1PS1	1	1	0	0	0	0	0	0.1537378154997961	all_up
AL353194.1	1	0	1	0	0	0	0	0.1536875237423346	all_down
AC009812.1	1	1	0	0	0	0	0	0.1535247191620991	all_up
TRAV38-1	1	0	1	0	0	0	0	0.153469387755102	all_down
AC093388.3	1	1	0	0	0	0	0	0.1534413105518698	all_up
ZNF215	1	1	0	0	0	0	0	0.153404247433379	all_up
NCR3LG1	2	2	0	0	0	0	0	0.1534023668225477	all_up
MRTO4	3	0	3	0	0	0	0	0.1534013605442177	all_down
AP001437.1	3	3	0	0	0	0	0	0.1533619145818635	all_up
RNU6-522P	1	0	1	0	0	0	0	0.1533301211963974	all_down
AC009120.6	2	0	2	0	0	0	0	0.15325923861260893	all_down
GTF2IP14	1	0	1	0	0	0	0	0.1532559949594159	all_down
AC026801.2	1	1	0	0	0	0	0	0.153199110001628	all_up
RP11-407N17.6	1	0	1	0	0	0	0	0.1531818687224343	all_down
NSUN5P1	2	2	0	0	0	0	0	0.15308660894401116	all_up
RP11-75C10.6	1	1	0	0	0	0	0	0.1530706793669619	all_up
THAP9-AS1	3	0	3	0	0	0	0	0.1530612244897958	all_down
