gene	subset	drug_id	drug_name	target	pathway	dataset	metric	n	spearman_rho	p_value	direction	fdr
VEZF1	all_breast_lines	1033	Vismodegib	SMO	Other	GDSC1	LN_IC50	43	0.028390214436726065	0.8565892446138423	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	305	TPCA-1	IKK2	Other, kinases	GDSC1	AUC	45	0.027667984189723313	0.8568275397279524	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1494	SN-38	TOP1	DNA replication	GDSC2	LN_IC50	44	-0.027906976744186046	0.8572940916394428	higher_expression_more_sensitive	0.9361257322499663
VEZF1	all_breast_lines	1618	GSK2606414	PERK	Metabolism	GDSC2	AUC	40	-0.029080675422138838	0.8586226846741924	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1402	AZD7762	CHEK1, CHEK2	Cell cycle	GDSC1	AUC	44	0.027625088090204367	0.8587208762393483	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1853	OF-1	BRPF1B, BRPF2	Chromatin histone acetylation	GDSC2	AUC	40	-0.02889305816135085	0.8595256614899782	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	2038	UNC0638	G9A, GLP	Chromatin histone methylation	GDSC2	AUC	39	-0.028947368421052635	0.8611337483947967	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	GDSC2	LN_IC50	45	0.026350461133069828	0.8635791816655105	higher_expression_more_resistant	0.9393895678422538
VEZF1	all_breast_lines	1917	AZD6738	ATR	Genome integrity	GDSC2	AUC	45	0.026218708827404475	0.8642548828959589	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1808	Topotecan	TOP1	DNA replication	GDSC2	AUC	37	0.02892366050260787	0.8650631506380837	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1510	Linsitinib	IGF1R	IGF1R signaling	GDSC2	AUC	45	-0.02595520421607378	0.8656065722037003	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	230	GSK429286A	ROCK1, ROCK2	Cytoskeleton	GDSC1	AUC	45	-0.025823451910408433	0.8662825593439007	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1530	PFI-3	PB1, SMARCA4, SMARCA2	Chromatin other	GDSC1	LN_IC50	40	0.026829268292682933	0.8694698023851296	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1031	Elesclomol	HSP90	Protein stability and degradation	GDSC1	AUC	43	-0.025218967079432195	0.8724681462874863	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	286	KIN001-236	HDAC6, HDAC10	Chromatin histone acetylation	GDSC1	LN_IC50	45	0.024505928853754938	0.8730475434161346	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	312	Tivozanib	VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT	RTK signaling	GDSC1	AUC	44	-0.024524312896405918	0.8744438939462742	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	255	CP724714	ERBB2	EGFR signaling	GDSC1	LN_IC50	44	-0.024524312896405918	0.8744438939462742	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	408	Sphingosine Kinase 1 Inhibitor II	Sphingosine Kinase	Other, kinases	GDSC1	LN_IC50	44	0.024524312896405918	0.8744438939462742	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1188	CCT245467	HSF1	Unclassified	GDSC1	AUC	42	-0.025038489587553687	0.8749331648047315	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	284	JNJ38877605	MET	RTK signaling	GDSC1	LN_IC50	44	0.024383368569415077	0.8751597600830489	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1062	Selumetinib	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	41	-0.02526132404181185	0.8754229095575513	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1190	Gemcitabine	Pyrimidine antimetabolite	DNA replication	GDSC2	AUC	45	-0.023978919631093543	0.8757560740585237	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1732	TAF1_5496	TAF1	Other	GDSC2	LN_IC50	37	0.02655286865813181	0.876034168761634	higher_expression_more_resistant	0.9462231162520669
VEZF1	all_breast_lines	2037	GSK343	EZH2	Chromatin histone methylation	GDSC2	AUC	42	-0.02455230532371769	0.8773429703560601	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	2498	alpha-lipoic acid	Metabolism	Metabolism	GDSC2	AUC	40	0.025140712945590997	0.8776207536161891	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	446	MIM1	MCL-1	Apoptosis regulation	GDSC1	LN_IC50	44	0.023819591261451726	0.878024203803725	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1836	150412		Unclassified	GDSC2	AUC	37	-0.0260787102892366	0.8782311758865593	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1414	Fulvestrant	ESR1	Hormone-related	GDSC1	AUC	43	-0.023859861069163397	0.8792889398493235	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1463	AZD1332	NTRK1, NTRK2, NTRK3	RTK signaling	GDSC2	LN_IC50	37	0.025841631104789	0.8793300169357345	higher_expression_more_resistant	0.9462231162520669
VEZF1	all_breast_lines	1179	MK-1775	WEE1, PLK1	Cell cycle	GDSC2	LN_IC50	45	0.023188405797101446	0.8798214940589394	higher_expression_more_resistant	0.9462231162520669
VEZF1	all_breast_lines	292	Masitinib	KIT, PDGFRA, PDGFRB	RTK signaling	GDSC1	AUC	44	-0.023396758280479206	0.8801735491334441	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1199	Tamoxifen	ESR1	Hormone-related	GDSC1	LN_IC50	43	-0.023557837511325883	0.8808058615770847	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1866	BDP-00009066	MRCKB_HUMAN	Cytoskeleton	GDSC2	AUC	41	0.023867595818815333	0.8822465478934659	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	157	JNK-9L	JNK2, JNK3	JNK and p38 signaling	GDSC1	LN_IC50	44	0.022832980972515855	0.883040664338117	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1531	I-CBP112	EP300, CBP	Chromatin histone acetylation	GDSC1	LN_IC50	40	0.02401500938086304	0.8830617017698318	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1031	Elesclomol	HSP90	Protein stability and degradation	GDSC1	LN_IC50	43	-0.023104802174569616	0.8830820322961185	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1529	Pevonedistat	NAE	Other	GDSC2	AUC	45	-0.02239789196310935	0.8838899722582754	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1006	Cytarabine	Antimetabolite	Other	GDSC1	LN_IC50	43	-0.02265176683781335	0.885359132889193	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	1133	Serdemetan	MDM2	p53 pathway	GDSC1	AUC	42	0.022769629689652376	0.8861881224942195	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1053	MK-2206	AKT1, AKT2	PI3K/MTOR signaling	GDSC1	AUC	42	0.02244550684709505	0.8877978304152855	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	303	PIK-93	PK3CG	PI3K/MTOR signaling	GDSC1	LN_IC50	45	0.02160737812911726	0.887961406477328	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	342	Tenovin-6	SIRT	Chromatin histone acetylation	GDSC1	LN_IC50	44	0.021846370683579985	0.8880616495404063	higher_expression_more_resistant	0.9676690019401885
VEZF1	all_breast_lines	1251	N22899-6-C1	Peptidyl arginine deaminase (PAD)	Unclassified	GDSC1	LN_IC50	43	-0.02204771972213833	0.8883966825722069	higher_expression_more_sensitive	0.9676690019401885
VEZF1	all_breast_lines	173	FH535	PPARgamma, PPARdelta	Other	GDSC1	AUC	45	0.021475625823451906	0.8886402590513424	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1529	Pevonedistat	NAE	Other	GDSC1	AUC	34	-0.024293353705118412	0.8915249387096689	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1015	CI-1040	MEK1, MEK2	ERK MAPK signaling	GDSC1	AUC	43	-0.021292660827544548	0.8921958349800813	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	303	PIK-93	PK3CG	PI3K/MTOR signaling	GDSC1	AUC	45	0.020685111989459812	0.89271501253062	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	173	FH535	PPARgamma, PPARdelta	Other	GDSC1	LN_IC50	45	0.020685111989459812	0.89271501253062	higher_expression_more_resistant	0.9691555185788673
VEZF1	all_breast_lines	1068	Obatoclax Mesylate	BCL2, BCL-XL, BCL-W, MCL1	Apoptosis regulation	GDSC2	AUC	40	-0.021763602251407135	0.8939592566534621	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	2159	UNC0379	SETD8	Chromatin histone methylation	GDSC2	AUC	40	0.021575984990619138	0.8948682821138532	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1230	IOX2	EGLN1	Other	GDSC1	LN_IC50	43	0.020688613711869523	0.8952368773313265	higher_expression_more_resistant	0.9691555185788673
VEZF1	all_breast_lines	1004	Vinblastine	Microtubule destabiliser	Mitosis	GDSC2	AUC	41	-0.02090592334494774	0.8967740978528617	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1873	Buparlisib	PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma	PI3K/MTOR signaling	GDSC2	LN_IC50	45	0.01989459815546772	0.8967924999139509	higher_expression_more_resistant	0.9596387473881688
VEZF1	all_breast_lines	1826	50869		Unclassified	GDSC2	AUC	37	-0.021811284969179705	0.8980426972963425	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	333	T0901317	LXR, FXR	Other	GDSC1	LN_IC50	44	-0.019873150105708243	0.8981164259456869	higher_expression_more_sensitive	0.9693085816608937
VEZF1	all_breast_lines	177	GSK650394	SGK2, SGK3	Other, kinases	GDSC1	AUC	44	0.019873150105708243	0.8981164259456869	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	461	NSC319726	P53 Mut specific	p53 pathway	GDSC1	AUC	41	-0.02055749128919861	0.8984855027734607	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2039	AGK2	BAZ2A, BAZ2B	Chromatin histone acetylation	GDSC2	AUC	44	0.019591261451726565	0.8995541475792513	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1023	GW441756	NTRK1	RTK signaling	GDSC2	AUC	42	-0.02001458552791508	0.8998843969556842	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	447	ETP-45835	MNK1, MNK2	Other, kinases	GDSC1	AUC	44	-0.019310053220346637	0.9009887154483819	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	2438	ascorbate (vitamin C)	anti-oxidant proteins	Other	GDSC2	LN_IC50	40	0.020262664165103195	0.9012351079658159	higher_expression_more_resistant	0.9596387473881688
VEZF1	all_breast_lines	2044	Pyridostatin	G-quadruplex stabiliser	DNA replication	GDSC2	LN_IC50	44	0.01902748414376321	0.9024305395981244	higher_expression_more_resistant	0.9596387473881688
VEZF1	all_breast_lines	1433	JAK1_3715	JAK1	Other, kinases	GDSC1	AUC	44	-0.01902748414376321	0.9024305395981244	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	135	Gemcitabine	Pyrimidine antimetabolite	DNA replication	GDSC1	LN_IC50	44	-0.018745595489781535	0.9038692009672049	higher_expression_more_sensitive	0.9697085947948614
VEZF1	all_breast_lines	371	Torin 2	mTOR	PI3K/MTOR signaling	GDSC1	LN_IC50	40	-0.019699812382739212	0.9039656392155487	higher_expression_more_sensitive	0.9697085947948614
VEZF1	all_breast_lines	1839	615590		Unclassified	GDSC2	LN_IC50	37	-0.02015173067804647	0.905764291394447	higher_expression_more_sensitive	0.9596387473881688
VEZF1	all_breast_lines	331	QL-X-138	BTK	Other, kinases	GDSC1	AUC	43	-0.017970401691331923	0.9089393054742724	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1232	I-BET-151	BRD2, BRD3, BRD4	Chromatin other	GDSC1	AUC	42	-0.017907787051292444	0.9103776169929517	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1632	Ribociclib	CDK4, CDK6	Cell cycle	GDSC2	AUC	44	0.017336152219873148	0.9110669808352404	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1560	Alpelisib	PI3Kalpha	PI3K/MTOR signaling	GDSC2	LN_IC50	45	0.017127799736495388	0.9110837488701798	higher_expression_more_resistant	0.961699512696301
VEZF1	all_breast_lines	1999	N25720-51-A1		Unclassified	GDSC2	AUC	41	0.017944250871080144	0.9113349811075082	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1093	GSK1904529A	IGF1R, IR	IGF1R signaling	GDSC2	AUC	45	0.01686429512516469	0.9124463400229539	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	412	Venotoclax	BCL-2 selective	Apoptosis regulation	GDSC1	AUC	44	-0.016491067348763187	0.9153860936748325	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	165	DMOG	HIF-PH	Metabolism	GDSC1	LN_IC50	43	-0.016611295681063124	0.9158005650659398	higher_expression_more_sensitive	0.9735624144090133
VEZF1	all_breast_lines	331	QL-X-138	BTK	Other, kinases	GDSC1	LN_IC50	43	-0.016158260344306855	0.9180890192292127	higher_expression_more_sensitive	0.9735624144090133
VEZF1	all_breast_lines	1018	Veliparib	PARP1, PARP2	Genome integrity	GDSC1	LN_IC50	43	0.0160072485653881	0.918851983423215	higher_expression_more_resistant	0.9735624144090133
VEZF1	all_breast_lines	271	VNLG/124	HDAC,RAR	Chromatin histone acetylation	GDSC1	LN_IC50	45	-0.015546772068511197	0.9192629442784015	higher_expression_more_sensitive	0.9735624144090133
VEZF1	all_breast_lines	1200	Fulvestrant	ESR	Hormone-related	GDSC2	LN_IC50	45	-0.0152832674571805	0.920626967931274	higher_expression_more_sensitive	0.9649869396291433
VEZF1	all_breast_lines	192	LFM-A13	BTK	Other, kinases	GDSC1	LN_IC50	45	-0.01515151515151515	0.9213090644831058	higher_expression_more_sensitive	0.9735624144090133
VEZF1	all_breast_lines	1784	LMB_AB2	GADD34	Unclassified	GDSC2	AUC	37	-0.016595542911332382	0.922338396005006	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1371	PLX-4720	BRAF	ERK MAPK signaling	GDSC1	AUC	43	0.015101177891875569	0.923431255986497	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1036	PLX-4720	BRAF	ERK MAPK signaling	GDSC1	AUC	42	-0.015152742889555143	0.9241219712629279	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1149	TW 37	BCL2, BCL-XL, MCL1	Apoptosis regulation	GDSC2	LN_IC50	19	-0.02280701754385965	0.9261610601906637	higher_expression_more_sensitive	0.9649869396291433
VEZF1	all_breast_lines	1073	5-Fluorouracil	Antimetabolite (DNA & RNA)	Other	GDSC2	AUC	46	-0.013999383287079862	0.9264280230223386	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	1096	Tozasertib	AURKA, AURKB, AURKC, others	Mitosis	GDSC2	AUC	43	0.014346118997281788	0.9272491902060739	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1434	JAK3_7406	JAK3	Other, kinases	GDSC1	AUC	44	0.014094432699083862	0.9276476609680679	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1531	I-CBP112	EP300, CBP	Chromatin histone acetylation	GDSC1	AUC	40	-0.01482176360225141	0.9276726275583965	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1833	741909		Unclassified	GDSC2	LN_IC50	37	-0.015410146989094355	0.9278706186599648	higher_expression_more_sensitive	0.9649869396291433
VEZF1	all_breast_lines	2046	MK-8776	CHEK1, CHEK2, CDK2	Cell cycle	GDSC2	LN_IC50	44	0.013953488372093023	0.928369298339315	higher_expression_more_resistant	0.9649869396291433
VEZF1	all_breast_lines	1022	AZD7762	CHEK1, CHEK2	Cell cycle	GDSC2	AUC	46	0.013506012950971322	0.9290141316035927	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	1011	Navitoclax	BCL2, BCL-XL, BCL-W	Apoptosis regulation	GDSC2	AUC	46	0.013506012950971322	0.9290141316035927	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	154	CHIR-99021	GSK3A, GSK3B	WNT signaling	GDSC1	LN_IC50	44	-0.013812544045102184	0.9290909924926071	higher_expression_more_sensitive	0.9788637242332824
VEZF1	all_breast_lines	1940	WIKI4	TNKS1, TNKS2	WNT signaling	GDSC2	AUC	45	-0.01357048748353096	0.929498441057939	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	372	Pilaralisib	PI3K	PI3K/MTOR signaling	GDSC1	AUC	44	0.013389711064129667	0.9312564099503626	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1010	Gefitinib	EGFR	EGFR signaling	GDSC1	AUC	43	-0.013440048323769256	0.9318328337675401	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	371	Torin 2	mTOR	PI3K/MTOR signaling	GDSC1	AUC	40	0.013696060037523454	0.9331529821824159	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1925	GDC0810	ESR1, ESR2	Hormone-related	GDSC2	LN_IC50	45	0.012648221343873516	0.9342789597600547	higher_expression_more_resistant	0.9649869396291433
VEZF1	all_breast_lines	1830	Gallibiscoquinazole		Unclassified	GDSC2	LN_IC50	37	0.013987671882408723	0.9345136678513809	higher_expression_more_resistant	0.9649869396291433
VEZF1	all_breast_lines	1529	Pevonedistat	NAE	Other	GDSC1	LN_IC50	34	0.014514896867838044	0.9350649313227428	higher_expression_more_resistant	0.981006918468844
VEZF1	all_breast_lines	1043	JNK Inhibitor VIII	JNK	JNK and p38 signaling	GDSC2	AUC	42	0.012883882991653838	0.9354574132059793	higher_expression_more_resistant	0.987703734750536
VEZF1	all_breast_lines	546	FTY-720	S1P	Other	GDSC1	AUC	44	0.012544045102184638	0.9355887010759494	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1188	CCT245467	HSF1	Unclassified	GDSC1	LN_IC50	42	0.012397698727817843	0.9378881509865928	higher_expression_more_resistant	0.981006918468844
VEZF1	all_breast_lines	1527	Pictilisib	PI3K (class 1)	PI3K/MTOR signaling	GDSC1	LN_IC50	41	0.012195121951219514	0.9396778642382769	higher_expression_more_resistant	0.981006918468844
VEZF1	all_breast_lines	1019	Bosutinib	SRC, ABL, TEC	Other, kinases	GDSC1	AUC	43	0.011778918755662941	0.9402417312619291	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1079	Dasatinib	ABL, SRC, Ephrins, PDGFR, KIT	Other, kinases	GDSC2	AUC	45	-0.011462450592885374	0.9404286786268015	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	306	Fedratinib	JAK2	Other, kinases	GDSC1	AUC	44	-0.011416490486257928	0.9413679285489941	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	406	LIMK1 inhibitor BMS4	LIMK1	Cytoskeleton	GDSC1	AUC	44	-0.011416490486257928	0.9413679285489941	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	291	KIN001-266	CDC7	DNA replication	GDSC1	AUC	45	0.011198945981554674	0.9417957608311004	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	2158	CPI-637	EP300	Chromatin histone methylation	GDSC2	LN_IC50	40	0.01181988742964353	0.9422935464276516	higher_expression_more_resistant	0.9695078004761036
VEZF1	all_breast_lines	1527	Pictilisib	PI3K (class 1)	PI3K/MTOR signaling	GDSC1	AUC	41	0.01132404181184669	0.943979515456004	higher_expression_more_resistant	0.9923318870521431
VEZF1	all_breast_lines	1780	GSK3337463A	NIK	Other, kinases	GDSC2	AUC	37	-0.011853959222380275	0.9444862864289546	higher_expression_more_sensitive	0.987703734750536
VEZF1	all_breast_lines	436	CAP-232, TT-232, TLN-232	Glycolysis	Metabolism	GDSC1	LN_IC50	44	0.010711768851303736	0.9449814760108012	higher_expression_more_resistant	0.981006918468844
VEZF1	all_breast_lines	310	YM201636	PIKFYVE	PI3K/MTOR signaling	GDSC1	LN_IC50	45	-0.010276679841897231	0.9465818259105658	higher_expression_more_sensitive	0.981006918468844
VEZF1	all_breast_lines	245	UNC0638	G9a and GLP methyltransferases	Chromatin histone methylation	GDSC1	AUC	45	-0.010276679841897231	0.9465818259105658	higher_expression_more_sensitive	0.9923318870521431
VEZF1	all_breast_lines	1739	JAK_8517	JAK1, JAK2	Other, kinases	GDSC2	LN_IC50	37	0.011379800853485063	0.9467036074630822	higher_expression_more_resistant	0.9705414680826562
